Snapshot = 0 .,Track_ID,x,y,z
,27,-546.318984,596.034804,690.579265
,32,-513.103131,602.233854,655.430594
,34,-512.108811,602.151952,725.010065
,35,-512.065624,602.327893,760.061309
,39,-478.875906,608.894738,655.474308
,50,-681.112935,578.122057,832.404616
,78,-611.539407,585.035201,761.071572
,88,-546.257787,596.487805,760.612266
,100,-545.755516,596.445341,795.576303
,106,-511.691039,601.458549,689.816569
,110,-481.407589,610.673723,620.830268
,114,-576.482705,590.086069,830.372704
,122,-614.766937,586.356769,656.858947
,125,-511.615122,602.061802,794.908646
,127,-612.366147,586.18566,831.368803
,128,-581.516216,592.578509,656.899996
,131,-545.548359,596.393906,830.638768
,136,-683.691221,579.20289,763.325555
,139,-682.411951,578.036739,727.906321
,142,-684.438725,578.872311,658.510261
,143,-684.740698,578.889641,623.615656
,144,-647.807599,581.911069,762.567358
,145,-547.775722,596.389518,621.134658
,149,-562.410087,593.743411,867.996319
,153,-613.482057,586.741394,796.808915
,154,-644.996883,580.728032,831.198833
,156,-720.879108,577.475007,623.909825
,158,-515.118005,603.816236,620.538598
,159,-578.897187,591.606184,796.614394
,160,-649.35046,582.425949,692.552465
,161,-681.979862,578.403201,797.822121
,162,-648.747152,581.373944,622.898896
,164,-565.14383,593.742328,692.03267
,166,-478.188279,608.740655,760.475012
,167,-477.831413,608.748653,795.156823
,168,-511.599541,602.471173,829.968777
,169,-649.810821,582.316635,657.645695
,171,-648.495197,582.119004,727.620873
Snapshot = 51 .,Track_ID,x,y,z
,3,-683.28846,578.492379,692.993941
,9,-647.596442,582.022355,797.394365
,13,-614.980093,586.907447,691.89475
,22,-578.760559,591.16918,761.498328
,26,-546.935151,595.967038,656.090197
,27,-546.352367,596.049107,690.581931
,32,-513.094689,602.228189,655.426983
,34,-512.082565,602.124846,725.002344
,35,-512.070637,602.328782,760.070363
,39,-478.71917,608.71952,655.437981
,50,-681.593904,578.416504,832.608913
,78,-610.969732,584.604778,760.868997
,88,-546.269534,596.49261,760.620597
,100,-546.311277,596.926643,795.826814
,106,-512.174132,601.903136,689.946156
,110,-481.460746,610.73399,620.831046
,114,-576.791094,590.329942,830.524233
,122,-614.67662,586.28717,656.837285
,125,-511.616094,602.06133,794.903535
,127,-611.929642,585.847805,831.151398
,128,-581.471543,592.541627,656.895552
,131,-546.150806,596.92731,830.977429
,136,-683.842888,579.299289,763.370824
,139,-681.841915,577.670749,727.754626
,142,-684.987126,579.222081,658.594079
,143,-684.90914,578.988762,623.610212
,144,-647.935242,582.03488,762.572857
,145,-547.743963,596.345775,621.123215
,149,-562.789282,594.057243,868.222056
,153,-613.071825,586.447419,796.647555
,154,-644.470338,580.36282,830.960987
,156,-721.53574,577.852911,623.971869
,158,-515.597071,604.255296,620.60492
,159,-579.063977,591.736578,796.693435
,160,-649.414837,582.487437,692.574017
,161,-681.785786,578.272835,797.742524
,162,-648.322506,581.057139,622.85457
,164,-565.463148,594.000003,692.05311
,166,-478.297329,608.844469,760.522726
,167,-477.852354,608.767094,795.1626
,168,-511.583697,602.462674,829.961723
,169,-649.808572,582.314219,657.650194
,171,-648.347224,581.995776,727.600432
,173,-613.972441,586.387013,726.801576
,174,-718.345981,576.412781,693.644602
Snapshot = 52 .,Track_ID,x,y,z
,3,-683.397496,578.563255,693.020714
,9,-647.558421,581.996304,797.384755
,13,-614.994368,586.912196,691.89575
,22,-578.714554,591.133436,761.455447
,26,-546.943691,595.969982,656.090586
,27,-546.338605,596.033915,690.585541
,32,-513.125711,602.24924,655.432649
,34,-512.069929,602.109627,725.003344
,35,-512.079705,602.337224,760.070252
,39,-478.408767,608.41588,655.372049
,50,-682.270921,578.843594,832.904637
,78,-610.629432,584.34302,760.746019
,88,-546.32733,596.542573,760.644149
,100,-546.641954,597.218035,795.984452
,110,-481.146969,610.365112,620.789164
,122,-614.546227,586.186355,656.815011
,125,-511.665127,602.10696,794.911145
,127,-611.508996,585.529862,830.962154
,128,-581.410596,592.488026,656.886387
,136,-683.90085,579.337532,763.387766
,139,-681.585322,577.509723,727.684583
,142,-685.622068,579.620648,658.691062
,143,-685.150986,579.128792,623.647816
,144,-647.711727,581.888656,762.499981
,145,-547.674837,596.285314,621.12166
,149,-563.396923,594.535935,868.587157
,153,-612.712418,586.165886,796.477974
,154,-644.139037,580.121225,830.818124
,156,-722.263248,578.282111,624.038246
,158,-515.736741,604.385022,620.628249
,159,-579.176679,591.834449,796.749092
,160,-649.422697,582.479911,692.625563
,161,-681.648366,578.182713,797.682757
,162,-648.136373,580.91872,622.836629
,164,-566.013882,594.448756,692.182587
,166,-478.829136,609.380067,760.767793
,167,-477.792864,608.698662,795.129106
,168,-511.494532,602.38416,829.908232
,169,-649.845537,582.332354,657.645028
,171,-648.246103,581.921345,727.580491
,173,-613.981217,586.396928,726.805353
,174,-718.229307,576.329657,693.617329
,176,-577.607683,590.974687,830.936825
,177,-513.286932,602.900345,690.238604
Snapshot = 53 .,Track_ID,x,y,z
,3,-683.454069,578.597194,693.030545
,9,-647.650127,582.054654,797.459797
,13,-614.994118,586.910002,691.90036
,22,-578.692183,591.109635,761.449892
,26,-546.950481,595.972704,656.093807
,27,-546.304417,596.005142,690.579765
,32,-513.116449,602.242353,655.431871
,34,-512.073775,602.106627,725.007843
,35,-512.032616,602.294315,760.077973
,39,-478.214844,608.201946,655.336944
,78,-610.764296,584.446668,760.796066
,88,-546.412467,596.614533,760.683197
,100,-546.565592,597.139077,795.951847
,122,-614.50279,586.152222,656.810901
,125,-511.823667,602.231855,794.992519
,127,-611.307588,585.370196,830.863838
,128,-581.693656,592.699515,656.942599
,136,-683.808838,579.272072,763.359771
,139,-681.78873,577.636394,727.739129
,142,-686.307805,580.070428,658.820094
,143,-685.289655,579.214444,623.65637
,144,-647.285804,581.607318,762.369949
,145,-547.532807,596.160531,621.106052
,149,-563.97754,595.012182,868.921819
,153,-612.456159,585.974671,796.381714
,154,-644.279178,580.217596,830.883224
,156,-722.844087,578.623911,624.105345
,158,-515.516239,604.176865,620.578369
,159,-579.231308,591.881468,796.77431
,160,-649.438166,582.481133,692.633339
,161,-681.568353,578.128306,797.652874
,162,-648.350945,581.07958,622.852015
,164,-566.520694,594.865486,692.312453
,166,-479.460884,610.026618,761.092679
,167,-477.920953,608.833555,795.211091
,168,-511.624759,602.498251,829.986607
,169,-649.984957,582.436474,657.672912
,171,-648.296372,581.975196,727.594433
,173,-613.964054,586.39079,726.807408
,174,-718.290546,576.362457,693.63627
,176,-578.117897,591.390862,831.211887
,177,-512.719214,602.382439,690.099073
,178,-480.36997,609.493658,620.674241
,179,-545.954688,596.713376,830.84362
Snapshot = 54 .,Track_ID,x,y,z
,3,-683.360891,578.533427,693.001551
,9,-647.796156,582.15272,797.514343
,13,-615.018086,586.92786,691.90947
,22,-578.740813,591.15035,761.471722
,26,-546.904031,595.935099,656.083476
,27,-546.295072,595.992256,690.578654
,32,-513.141902,602.25935,655.432593
,34,-512.106061,602.136566,725.016619
,35,-511.999136,602.253517,760.058532
,39,-478.187418,608.180061,655.327945
,78,-611.323446,584.862954,760.999529
,88,-546.452988,596.647249,760.701916
,100,-546.053032,596.683104,795.723166
,122,-614.570472,586.203046,656.819621
,125,-512.068721,602.456509,795.100222
,127,-611.407375,585.443572,830.914829
,128,-581.76213,592.749451,656.954153
,136,-683.366807,578.982069,763.222073
,139,-682.608166,578.13561,727.954979
,142,-686.77636,580.367153,658.895136
,143,-685.188562,579.149344,623.652482
,144,-646.729515,581.155094,762.240028
,145,-547.518365,596.144478,621.110829
,149,-564.45844,595.397141,869.198047
,153,-612.535005,586.034604,796.410486
,154,-644.966943,580.697038,831.177837
,156,-723.129842,578.795658,624.121009
,158,-514.852761,603.5204,620.501327
,159,-579.151655,591.790735,796.733817
,160,-649.246923,582.378679,692.553465
,161,-681.678194,578.197543,797.696088
,162,-649.000662,581.542191,622.916837
,164,-566.915581,595.193983,692.437708
,167,-478.019115,608.939563,795.288355
,168,-511.760248,602.61137,830.066593
,169,-650.076273,582.492326,657.678411
,171,-648.697383,582.245898,727.692249
,173,-613.91659,586.354075,726.793188
,174,-718.185649,576.296219,693.620217
,176,-578.155015,591.411414,831.227384
,177,-512.830417,602.479727,690.11607
,178,-479.976166,609.029075,620.610697
,179,-545.917737,596.683715,830.825956
Snapshot = 55 .,Track_ID,x,y,z
,3,-683.263159,578.473271,692.977944
,9,-647.864616,582.207071,797.538228
,13,-615.019169,586.932054,691.907803
,22,-578.805857,591.205645,761.518047
,26,-546.991668,596.010864,656.102695
,27,-546.277811,595.982591,690.571044
,32,-513.060625,602.197583,655.422373
,34,-512.144499,602.17517,725.026784
,35,-512.03356,602.285317,760.091915
,39,-478.401644,608.420018,655.377048
,78,-612.066034,585.421187,761.260982
,88,-546.427825,596.63053,760.688474
,122,-614.469713,586.129087,656.801236
,125,-512.270767,602.669276,795.229588
,127,-611.781891,585.725466,831.097129
,128,-581.780085,592.772363,656.954041
,136,-682.952659,578.689732,763.085598
,142,-686.923944,580.471884,658.916188
,143,-684.89256,578.963905,623.622932
,144,-646.073355,580.736753,762.042564
,145,-547.635913,596.259763,621.14349
,149,-564.620869,595.551585,869.290697
,153,-612.893191,586.297974,796.562626
,156,-722.920963,578.671069,624.099013
,159,-578.979214,591.658203,796.658664
,160,-648.910317,582.156719,692.483422
,161,-681.860856,578.32316,797.771186
,162,-649.770162,582.083232,622.98638
,164,-566.97264,595.24328,692.514861
,167,-478.246422,609.195045,795.396225
,168,-512.061777,602.901456,830.251004
,169,-650.155926,582.553592,657.691464
,171,-649.474632,582.792216,727.90621
,173,-614.121109,586.519184,726.848512
,174,-717.900894,576.133804,693.566616
,176,-578.160681,591.426467,831.23255
,177,-512.835541,602.493307,690.122291
,178,-479.986553,609.05096,620.613418
,179,-545.998403,596.761978,830.875003
,186,-645.987704,581.398856,831.634644
,187,-513.876034,602.58418,620.383071
,188,-683.683333,578.838067,728.250759
Snapshot = 56 .,Track_ID,x,y,z
,3,-683.190061,578.428974,692.965224
,9,-647.811653,582.166801,797.522342
,13,-615.028834,586.936303,691.91558
,22,-578.84746,591.237834,761.535155
,26,-546.954772,595.97898,656.095196
,27,-546.311444,596.002837,690.575432
,32,-513.106159,602.223162,655.432871
,34,-512.139597,602.171365,725.025507
,35,-512.118128,602.363997,760.121465
,39,-478.683704,608.735628,655.438259
,88,-546.381945,596.585316,760.6702
,122,-614.305187,586.00336,656.770463
,125,-512.437265,602.810861,795.300686
,127,-612.441911,586.236151,831.411351
,128,-581.792666,592.77664,656.962707
,136,-682.540289,578.467023,762.974507
,142,-686.527543,580.213847,658.827315
,143,-684.5151,578.73303,623.586327
,144,-645.581194,580.443111,761.79322
,145,-547.697888,596.314753,621.150766
,149,-564.373108,595.349816,869.153499
,153,-613.416513,586.707983,796.807359
,156,-722.273496,578.285222,624.05141
,159,-578.8272,591.519978,796.580845
,160,-648.661612,581.963171,692.456371
,161,-682.081483,578.453108,797.848505
,164,-566.601901,594.935779,692.421822
,167,-478.417197,609.381345,795.492985
,168,-512.388482,603.199597,830.452579
,169,-650.125209,582.529541,657.681244
,173,-614.659678,586.909225,727.000595
,174,-717.30639,575.757899,693.458413
,176,-577.878065,591.194148,831.09463
,177,-513.431336,603.029433,690.287706
,178,-480.149246,609.213958,620.633248
,179,-545.582353,596.392628,830.647211
,186,-646.612869,581.823085,831.921481
,187,-513.905695,602.614091,620.406011
,188,-683.233664,578.53676,728.13167
,191,-613.004782,586.107536,761.590256
,192,-545.827836,596.496582,795.624239
,193,-681.7098,578.477854,832.668069
Snapshot = 57 .,Track_ID,x,y,z
,3,-683.146902,578.396146,692.962558
,9,-647.720337,582.10109,797.481294
,13,-614.992202,586.90853,691.905137
,22,-578.804232,591.202396,761.525712
,26,-546.98442,595.994478,656.10014
,27,-546.335148,596.01964,690.588207
,32,-513.177035,602.279679,655.446535
,34,-512.12228,602.145592,725.027562
,35,-512.168869,602.411489,760.146127
,39,-478.999828,609.027575,655.505136
,88,-546.34727,596.554627,760.661146
,122,-614.265694,585.966839,656.76602
,125,-512.425031,602.798197,795.295465
,127,-613.157393,586.781859,831.775007
,128,-581.718804,592.712735,656.950209
,136,-682.413534,578.377927,762.934792
,143,-684.268756,578.558617,623.563443
,144,-645.185682,580.1653,761.668464
,145,-547.667588,596.274372,621.127604
,153,-613.96847,587.109327,797.028208
,159,-578.765489,591.458794,796.553627
,160,-648.620536,581.914791,692.441596
,161,-682.218319,578.537177,797.904495
,167,-478.567808,609.541483,795.580747
,168,-512.746112,603.525594,830.666485
,169,-650.169312,582.556231,657.694186
,173,-615.199526,587.285018,727.150069
,174,-716.726967,575.394048,693.353265
,176,-577.687308,591.030871,830.996259
,177,-513.837624,603.388841,690.397631
,178,-480.51986,609.678736,620.709512
,179,-545.31329,596.166336,830.523011
,186,-646.748623,581.910819,831.971139
,187,-513.742558,602.430291,620.352632
,188,-683.331091,578.591861,728.154832
,191,-613.037471,586.122922,761.603254
,192,-545.702859,596.348247,795.57086
,193,-681.943619,578.616996,832.773439
,196,-685.597794,579.602235,658.699449
,197,-721.26901,577.692218,623.967314
,198,-649.549618,581.908458,622.964217
,199,-719.272564,576.651405,659.064606
Snapshot = 58 .,Track_ID,x,y,z
,3,-683.144291,578.38912,692.963669
,9,-647.670012,582.066124,797.462352
,13,-615.003394,586.917223,691.906748
,22,-578.778445,591.177567,761.505327
,26,-546.976129,595.994561,656.097529
,27,-546.319331,596.011197,690.582653
,32,-513.157858,602.272125,655.44298
,34,-512.130862,602.155229,725.019563
,35,-512.103228,602.353999,760.101913
,39,-479.108794,609.127613,655.524799
,88,-546.375252,596.579067,760.669922
,122,-614.333543,586.01633,656.781517
,125,-512.116906,602.514581,795.144714
,127,-613.863072,587.315651,832.112224
,128,-581.688379,592.692655,656.944043
,136,-682.658351,578.546008,763.012
,143,-684.292251,578.575892,623.568997
,144,-645.214649,580.189462,761.670519
,145,-547.638413,596.252487,621.146433
,153,-614.375674,587.403302,797.204954
,159,-578.821784,591.50162,796.579678
,160,-648.957836,582.141389,692.509861
,161,-682.252813,578.553035,797.915382
,167,-478.574974,609.54701,795.584191
,168,-512.951006,603.719309,830.78713
,169,-650.026727,582.455388,657.66808
,173,-615.683827,587.637649,727.301208
,174,-716.21642,575.079549,693.256838
,176,-577.515158,590.884259,830.901054
,177,-514.365029,603.868838,690.538328
,178,-480.929466,610.130238,620.768557
,179,-544.852442,595.741523,830.289942
,186,-646.658639,581.842915,831.934201
,187,-513.611512,602.315923,620.373073
,188,-683.268214,578.552229,728.144001
,191,-612.968483,586.061933,761.576148
,192,-545.774971,596.407459,795.591189
,193,-681.729574,578.483325,832.684733
,196,-684.579894,578.943909,658.540478
,197,-720.33329,577.128486,623.879997
,198,-649.678179,582.005247,622.957163
,199,-719.310863,576.673873,659.066439
,200,-648.460925,582.084399,727.638647
,201,-562.528315,593.792624,868.053975
Snapshot = 59 .,Track_ID,x,y,z
,3,-683.136571,578.387953,692.962391
,9,-647.694452,582.081122,797.470129
,13,-614.987564,586.89781,691.899694
,22,-578.758365,591.163042,761.479554
,26,-546.959757,595.981119,656.092197
,27,-546.288281,595.981174,690.570655
,32,-513.152789,602.260322,655.440314
,34,-512.1211,602.148231,725.016397
,35,-512.04585,602.291094,760.060587
,39,-478.931118,608.933537,655.477807
,88,-546.407496,596.607923,760.682031
,122,-614.358927,586.040603,656.773907
,125,-511.666501,602.078077,794.923032
,127,-614.335265,587.665588,832.335129
,128,-581.682075,592.683713,656.946598
,136,-683.314511,578.968488,763.216797
,143,-684.624469,578.800101,623.588105
,144,-645.62788,580.467662,761.813494
,145,-547.660242,596.25507,621.137602
,153,-614.476295,587.473651,797.231394
,159,-579.009889,591.66198,796.66744
,160,-649.455663,582.484216,692.57746
,161,-682.108895,578.468439,797.861947
,167,-478.458578,609.420866,795.510482
,168,-512.96935,603.725974,830.806904
,169,-649.992594,582.432197,657.660137
,173,-615.865906,587.773625,727.350033
,174,-716.045784,574.973402,693.219456
,176,-577.554179,590.919725,830.918217
,177,-514.516377,604.004202,690.576543
,178,-481.289443,610.538498,620.813216
,179,-544.545053,595.44055,830.08059
,186,-645.984316,581.385219,831.64142
,187,-513.575644,602.293899,620.388292
,188,-683.39944,578.648795,728.174051
,191,-613.051218,586.127338,761.600532
,192,-545.75971,596.381963,795.565861
,193,-681.72638,578.478854,832.677512
,196,-684.42495,578.855203,658.50654
,197,-720.34787,577.133957,623.88083
,198,-649.695842,582.004386,622.976993
,199,-719.210686,576.610607,659.05233
,200,-648.270126,581.950229,727.575381
,201,-562.785519,594.011835,868.219723
Snapshot = 60 .,Track_ID,x,y,z
,3,-683.199587,578.42628,692.98211
,9,-647.760052,582.125586,797.487903
,13,-615.289898,587.105884,691.961294
,22,-578.72526,591.133631,761.462946
,26,-546.934554,595.963039,656.083643
,27,-546.367531,596.046524,690.586874
,32,-513.078386,602.197333,655.42765
,34,-512.121489,602.150952,725.001733
,35,-511.985485,602.237826,760.035814
,39,-478.600622,608.57324,655.407487
,88,-546.402608,596.608284,760.676032
,122,-614.541672,586.178328,656.813511
,125,-511.199502,601.652098,794.689852
,127,-614.457132,587.758016,832.397895
,128,-581.676937,592.682102,656.9401
,143,-684.987876,579.029505,623.615767
,144,-646.20036,580.85812,762.006181
,145,-547.616834,596.22938,621.12266
,153,-614.102973,587.210615,797.074367
,159,-579.190621,591.822201,796.748592
,160,-650.001842,582.88095,692.726989
,161,-681.842443,578.304413,797.758188
,167,-478.144482,609.071373,795.327292
,168,-512.760763,603.528621,830.666763
,169,-649.908054,582.366848,657.646806
,173,-615.654277,587.616542,727.28971
,174,-716.318346,575.145537,693.270113
,176,-577.716692,591.049646,830.999258
,177,-514.398718,603.903554,690.54416
,178,-481.408852,610.658004,620.826158
,179,-544.29264,595.222311,829.903789
,186,-645.2397,580.879671,831.303037
,187,-513.784953,602.478782,620.396346
,188,-683.380221,578.647296,728.162664
,191,-612.92749,586.039881,761.550819
,192,-545.696985,596.339943,795.534144
,193,-681.544496,578.373512,832.591083
,196,-684.571757,578.947464,658.52087
,197,-720.481902,577.220664,623.899049
,198,-649.647962,581.987139,622.966384
,199,-719.304447,576.667763,659.074826
,200,-648.225412,581.922789,727.568382
,201,-562.780784,594.00092,868.203448
Snapshot = 61 .,Track_ID,x,y,z
,3,-683.26202,578.463329,692.984776
,9,-647.776632,582.140278,797.500235
,13,-615.350276,587.152098,691.973014
,22,-578.708818,591.121466,761.455169
,26,-546.962201,595.986896,656.077977
,27,-546.342105,596.020112,690.579987
,32,-513.034255,602.14026,655.416096
,34,-512.109838,602.13315,725.008954
,35,-512.027006,602.280568,760.0502
,39,-478.221787,608.18831,655.318336
,88,-546.377959,596.581261,760.666089
,122,-614.615575,586.235957,656.829008
,125,-510.751749,601.244699,794.460726
,127,-614.037346,587.445767,832.20032
,128,-581.673854,592.680241,656.943988
,143,-685.327815,579.232301,623.663591
,144,-646.80303,581.258548,762.276133
,145,-547.653771,596.264679,621.125326
,159,-579.273911,591.88119,796.786696
,160,-650.614288,583.243135,692.874462
,161,-681.559688,578.125528,797.656429
,167,-477.631893,608.493838,795.039567
,168,-512.213125,603.037765,830.344376
,169,-649.927411,582.384262,657.640473
,173,-615.139509,587.238082,727.127906
,174,-717.088513,575.620563,693.411088
,176,-578.031079,591.304072,831.161451
,177,-513.672626,603.246061,690.342141
,178,-481.174478,610.408105,620.790997
,179,-544.320427,595.243002,829.931228
,187,-514.097133,602.786838,620.383571
,188,-683.398968,578.657377,728.169996
,191,-612.772602,585.925152,761.49544
,192,-545.508213,596.220437,795.463046
,193,-681.561438,578.385704,832.599026
,196,-685.328815,579.435237,658.658457
,198,-649.2502,581.659475,622.925058
,199,-719.347245,576.696119,659.073327
,200,-648.228856,581.929482,727.539998
,201,-562.605038,593.852419,868.074471
,203,-613.250821,586.569925,796.711765
,204,-682.694484,578.57217,763.018277
Snapshot = 62 .,Track_ID,x,y,z
,3,-683.389442,578.537343,693.015659
,9,-647.713616,582.088009,797.480738
,13,-615.349054,587.145543,691.976291
,22,-578.749742,591.148267,761.476388
,26,-546.984086,595.999143,656.085642
,27,-546.201269,595.913048,690.544604
,32,-512.992915,602.093491,655.413652
,34,-512.101923,602.124179,725.017841
,35,-512.087231,602.335725,760.085471
,39,-477.962667,607.936133,655.279565
,88,-546.384889,596.581955,760.671921
,122,-614.499791,586.134364,656.813345
,125,-510.568213,601.0519,794.387017
,128,-581.713097,592.708125,656.957541
,143,-685.412689,579.27846,623.677478
,144,-647.37987,581.682499,762.470042
,145,-547.625138,596.233296,621.133158
,159,-579.156641,591.770627,796.73565
,160,-651.118502,583.575492,692.985831
,161,-681.434683,578.034878,797.612714
,168,-511.544648,602.398991,829.940338
,169,-650.000121,582.437058,657.665302
,173,-614.54456,586.782914,726.958714
,176,-578.313931,591.537891,831.315701
,178,-480.531774,609.683902,620.705402
,179,-544.530431,595.422331,830.075536
,187,-514.630148,603.294052,620.473221
,188,-683.203781,578.5021,728.123116
,191,-612.578942,585.772179,761.431674
,192,-545.285378,595.961595,795.365508
,193,-681.600819,578.402923,832.618855
,196,-686.159665,579.965031,658.800987
,198,-648.85391,581.391135,622.878955
,199,-719.428147,576.734668,659.093823
,200,-648.643087,582.199961,727.682417
,201,-562.286164,593.581329,867.899447
,203,-612.984619,586.360296,796.612617
,204,-682.696594,578.539121,763.039106
,205,-512.867021,602.49764,690.125791
,206,-613.030972,586.677572,831.704353
,207,-718.015429,576.180462,693.593722
,208,-720.348648,577.127236,623.891884
,209,-646.670942,581.845831,831.934145
Snapshot = 63 .,Track_ID,x,y,z
,3,-683.389136,578.53776,693.005994
,9,-647.687065,582.067596,797.467796
,13,-615.205052,587.048727,691.952184
,22,-578.745798,591.144768,761.478943
,26,-546.968006,595.98373,656.078699
,27,-546.153625,595.817815,690.545548
,32,-513.013967,602.12293,655.413708
,34,-512.130987,602.15173,725.030506
,35,-512.102367,602.345556,760.108801
,39,-477.972915,607.937244,655.273788
,88,-546.389693,596.583483,760.67431
,122,-614.051705,585.797425,656.731359
,125,-510.641033,601.125193,794.405903
,128,-581.728427,592.724566,656.954986
,143,-685.257772,579.1767,623.658092
,144,-647.747721,581.887601,762.518867
,145,-547.575091,596.204968,621.128492
,159,-578.931015,591.584827,796.630724
,160,-651.460635,583.801951,693.061429
,161,-681.506781,578.079787,797.644597
,169,-650.023283,582.454638,657.660581
,173,-613.977218,586.363823,726.803131
,176,-578.478429,591.689975,831.452177
,187,-515.055891,603.72428,620.531211
,188,-683.011232,578.383343,728.069292
,191,-612.512787,585.728937,761.415343
,192,-544.953049,595.671869,795.208647
,193,-681.895489,578.581669,832.753276
,198,-648.484477,581.126016,622.845627
,199,-719.402013,576.722864,659.085824
,200,-649.439666,582.751029,727.893101
,201,-562.013561,593.348371,867.753085
,203,-612.948625,586.326635,796.596564
,204,-682.730422,578.582863,763.030941
,205,-512.877339,602.505972,690.126346
,206,-612.484598,586.25412,831.423404
,207,-718.281576,576.336017,693.639214
,208,-720.288936,577.09277,623.894272
,209,-646.519692,581.748709,831.880544
,210,-510.763872,601.677982,829.493363
,211,-545.245511,596.075852,830.458633
,212,-479.646433,608.645616,620.574536
,213,-477.780561,608.653171,795.127495
Snapshot = 64 .,Track_ID,x,y,z
,3,-683.343672,578.51543,692.99994
,9,-647.620188,582.025937,797.452799
,13,-615.027251,586.931221,691.913469
,22,-578.76803,591.164847,761.504605
,26,-546.944246,595.967177,656.0762
,27,-546.165109,595.848754,690.548437
,32,-513.173577,602.285623,655.446813
,34,-512.124863,602.155646,725.030284
,35,-512.064096,602.308119,760.091693
,39,-478.364748,608.306955,655.364717
,88,-546.378612,596.577123,760.67181
,122,-613.664247,585.496701,656.671259
,125,-511.187601,601.640711,794.693407
,128,-581.796693,592.779723,656.971261
,143,-684.779386,578.890363,623.589438
,144,-647.709561,581.869465,762.508257
,145,-547.605697,596.232657,621.141101
,159,-578.602393,591.267884,796.453756
,160,-651.388954,583.768179,693.046043
,161,-681.817364,578.277751,797.757577
,169,-649.933771,582.388705,657.66508
,173,-613.634113,586.122755,726.71087
,176,-578.520519,591.706833,831.425348
,187,-515.36914,604.033225,620.566927
,188,-682.805741,578.255866,728.010414
,191,-612.535117,585.752822,761.427452
,192,-544.612652,595.383921,795.049065
,193,-682.268616,578.818654,832.916524
,198,-648.41324,581.121572,622.861125
,199,-719.314584,576.673151,659.07777
,201,-561.907427,593.269135,867.675099
,203,-613.085629,586.440448,796.659664
,204,-682.75139,578.599304,763.045661
,205,-512.862841,602.497223,690.124013
,206,-612.442133,586.234846,831.411462
,207,-718.079445,576.213289,693.59661
,208,-720.249694,577.0788,623.888273
,209,-646.782589,581.929982,831.996079
,210,-511.524194,602.38541,829.92373
,211,-545.892533,596.647777,830.818346
,212,-479.973069,609.012578,620.622917
,213,-477.82858,608.70966,795.162322
,214,-684.530986,578.90961,658.518093
Snapshot = 65 .,Track_ID,x,y,z
,3,-683.178757,578.408422,692.960891
,9,-647.63799,582.045128,797.453299
,13,-615.007421,586.922639,691.90547
,22,-578.77389,591.173651,761.502772
,26,-546.958494,595.97787,656.07881
,27,-546.298404,595.996422,690.574821
,32,-513.231872,602.344251,655.455978
,34,-512.126835,602.152036,725.028117
,35,-512.002371,602.2571,760.061754
,39,-478.797322,608.799839,655.44809
,88,-546.388999,596.58626,760.665867
,122,-613.333362,585.246246,656.607826
,128,-581.675895,592.683352,656.932379
,143,-684.365683,578.609302,623.55911
,144,-647.341099,581.634591,762.375226
,145,-547.659395,596.277732,621.140379
,159,-578.160278,590.880843,796.243239
,160,-650.863493,583.426657,692.929508
,161,-682.183603,578.511792,797.883721
,169,-649.7773,582.280975,657.626809
,173,-613.655609,586.164053,726.718202
,176,-578.26126,591.496204,831.287373
,187,-515.355684,604.008424,620.566705
,188,-682.817906,578.269975,728.015246
,191,-612.656622,585.843611,761.462501
,192,-544.394289,595.190261,794.939251
,193,-681.841026,578.556034,832.73078
,198,-648.700216,581.327869,622.892008
,199,-719.164778,576.580085,659.052164
,201,-562.060788,593.423802,867.788134
,203,-613.3658,586.656881,796.780697
,204,-682.993013,578.772412,763.117814
,205,-512.835805,602.479088,690.109571
,206,-612.512565,586.294502,831.445733
,207,-717.987184,576.170492,693.577725
,208,-720.100026,576.999537,623.854057
,209,-646.590679,581.803894,831.910316
,210,-511.527151,602.392742,829.925674
,211,-545.942732,596.705961,830.842453
,212,-479.935784,608.990887,620.614252
,213,-477.839689,608.735406,795.159989
,214,-684.632301,578.982402,658.515538
,216,-512.026131,602.438428,795.101111
,217,-648.388216,582.037657,727.624761
Snapshot = 66 .,Track_ID,x,y,z
,3,-683.10391,578.363486,692.950171
,9,-647.732723,582.109145,797.474739
,13,-615.058218,586.957771,691.913024
,22,-578.774709,591.173707,761.501883
,26,-546.948551,595.974981,656.076866
,27,-546.34273,596.033221,690.585986
,32,-513.204155,602.3172,655.448924
,34,-512.109297,602.136844,725.007288
,35,-511.894432,602.16831,759.999543
,39,-479.285929,609.32155,655.551794
,88,-546.391832,596.592898,760.668866
,122,-613.337555,585.272936,656.599716
,128,-581.624391,592.639554,656.92388
,143,-684.027938,578.398257,623.528782
,144,-646.74093,581.155372,762.223031
,145,-547.67013,596.284231,621.125104
,159,-577.582952,590.423953,795.975565
,161,-682.479411,578.701786,797.997367
,169,-649.707257,582.235177,657.610479
,173,-614.24542,586.59181,726.87634
,176,-577.812063,591.127382,831.044472
,187,-514.924304,603.586722,620.50977
,188,-682.958936,578.363402,728.047685
,191,-612.601855,585.812367,761.429007
,192,-544.427241,595.218256,794.95236
,193,-681.435821,578.306801,832.538981
,198,-649.254172,581.71591,622.938389
,199,-719.074655,576.530843,659.04161
,201,-562.562851,593.847947,868.09469
,203,-613.544074,586.796384,796.858183
